28,2628220,4.0,3.961277518262431
28,946314,4.0,3.2276558354299754
28,2370740,4.0,4.102582956329667
28,1100912,4.0,3.547809572116385
28,603277,3.0,2.9887364355067128
28,1060605,3.0,3.5151295378044107
28,318939,3.0,3.7062233591466223
28,769887,4.0,3.945935184996479
28,2280025,3.0,3.994547987899591
28,1041757,4.0,4.018850545126425
28,1554601,4.0,4.021218324893867
28,1686741,4.0,3.9839547093154897
28,2482204,2.0,3.732305761940303
28,87184,1.0,3.421090868795985
28,2288531,3.0,3.473524057163222
28,2059898,3.0,3.6992813692072475
28,603908,5.0,3.709303206988383
28,834267,3.0,3.397895541726116
28,2041009,1.0,4.056316099461563
28,318032,5.0,4.025307136264309
28,1705674,4.0,4.1171693427801985
28,1645535,4.0,4.269804573964804
28,2385364,3.0,4.162253908552656
28,1890303,5.0,4.03850429193772
28,2487958,3.0,4.064545066814327
28,538214,3.0,3.4537762652586856
28,473516,4.0,3.2584293296037594
28,2354829,3.0,3.3793333008591744
28,1681133,4.0,4.3106795683990855
28,820785,3.0,3.5038848188940697
28,375726,3.0,3.4568080093469216
28,318449,5.0,4.1244268456744155
28,1422763,4.0,4.390945244252914
28,2039201,3.0,3.574052776906407
28,686510,4.0,3.795115547255779
28,1242044,5.0,3.518261053779727
28,1388216,4.0,3.550748809325521
28,2566515,3.0,2.8571141909761217
28,2535930,4.0,3.6307283254103804
28,1375880,4.0,3.848865060042394
28,1553047,3.0,3.3057103822107368
28,2504747,4.0,3.4856093806432487
28,2143870,3.0,3.0781019548558395
28,940264,3.0,3.820552557810724
28,281729,4.0,3.680480976023211
28,1449107,4.0,3.8219768308378934
28,303821,3.0,4.117714957476482
28,1014928,5.0,4.069531506309772
28,437485,4.0,3.5214609688901692
28,1571932,1.0,3.6419437723891135
28,2046079,3.0,3.482372537460049
28,830282,5.0,4.070944689313198
28,2524846,3.0,3.2883176660982603
28,2554750,5.0,4.996682008548238
28,1563429,3.0,3.7577251851348303
28,1518963,5.0,3.731436668855605
28,2239625,2.0,3.8934546560891623
28,1496080,4.0,3.1647004832931867
28,2592938,4.0,4.074964271861173
28,2398509,5.0,3.4703389328264347
28,2470054,5.0,3.698092743999359
28,393730,3.0,3.6114742069252905
28,1941368,4.0,3.867448105107517
28,1624667,4.0,3.8815599692901346
28,1926431,4.0,3.5252377864019397
28,1000710,4.0,4.184024603802343
28,662270,4.0,4.148267008214958
28,1395849,1.0,2.6564979069016266
28,2484944,4.0,3.146110737795507
28,1789382,4.0,3.842812781573776
28,291682,5.0,4.180318141771169
28,441579,3.0,3.4867882982850626
28,1367949,2.0,3.593328340608993
28,726543,5.0,3.893897252392679
28,1302842,4.0,3.156217488365142
28,2368618,4.0,3.881788525254761
28,2426587,3.0,3.790668326208701
28,1800320,2.0,3.436979235355863
28,954289,2.0,3.607064917053922
28,2135123,3.0,3.489855533110179
28,2358799,3.0,4.021051872931446
28,1410683,5.0,3.082998551212494
28,2297858,3.0,4.367401807376126
28,768309,3.0,3.255810352187026
28,1209343,2.0,3.5613065564381228
28,290700,5.0,3.758290642667225
28,2597191,4.0,4.153898640071316
28,2458704,3.0,3.478472690125851
28,250509,5.0,3.153083877843561
28,852524,3.0,3.0670522592508807
28,525679,3.0,3.2442227225759797
28,2584528,3.0,4.178302993632316
28,287224,4.0,4.1082891288161845
28,1524964,4.0,3.083256946064196
28,1610877,4.0,4.046091514634235
28,2106971,4.0,3.8759708892333324
28,1026246,4.0,4.3811176671196
28,1565489,3.0,3.21805520481782
28,2091736,5.0,4.600848626230905
28,75384,4.0,3.647643569556398
28,152807,5.0,4.133834376257975
28,633303,5.0,4.805640828638248
28,439968,3.0,3.7966756927097216
28,1608960,3.0,4.0177761803453
28,2218826,5.0,3.705115634668756
28,2095640,3.0,2.960351231952865
28,1234163,4.0,3.5663273525142354
28,520803,4.0,4.037799761843572
28,2015904,2.0,3.770992548059161
28,1750778,5.0,3.7669397343519964
28,1581834,5.0,4.074521965127156
28,2622076,1.0,3.0962477193181432
28,276272,4.0,3.7293758866017988
28,2640999,1.0,1.3402525390731919
28,2147894,1.0,2.744034456644573
28,1796481,5.0,4.3681680669717275
28,527953,4.0,3.6915894992174363
28,1601820,4.0,4.366060765322748
28,1573228,4.0,2.8193040156380174
28,2173717,4.0,3.542469506892214
28,1018210,4.0,4.104213752563693
28,62655,3.0,3.054201175902584
28,854318,2.0,3.6466264477132477
28,2590509,4.0,3.9517354263205
28,1318386,2.0,3.3283397897041094
28,1561863,5.0,3.8955891803333116
28,1445724,4.0,3.9114683236900523
28,2570444,4.0,3.1548619671551954
28,2532407,3.0,3.3743991721206488
28,1028078,4.0,3.508601697044347
28,894519,3.0,3.311892012641656
28,1062246,3.0,3.2548034644374373
28,2423718,4.0,3.934579170248927
28,1572525,4.0,4.031411021659033
28,361886,4.0,3.1678474443636633
28,2286380,5.0,4.328064303066606
28,1957786,5.0,3.970050061607882
28,92116,5.0,3.7710187393760513
28,2070031,4.0,3.0414601822990575
28,1103863,4.0,4.317034180679237
28,2420257,3.0,3.5170192704677983
28,2101762,5.0,3.994461198164882
28,2374782,5.0,4.1618494206501575
28,874883,3.0,3.8513201892102287
28,1258560,4.0,3.1929347387012443
28,804974,5.0,4.074504872560212
28,1626928,3.0,3.3654891454998817
28,560086,1.0,2.980390833032219
28,1473192,4.0,3.420400451051355
28,1354427,3.0,3.4777037396652344
28,778246,4.0,4.034146033282078
28,138232,3.0,3.9781649253721016
28,2229986,3.0,3.7969628433070586
28,1811688,3.0,4.028111710509966
28,1217553,1.0,3.8841379531400286
28,2297136,5.0,2.0744866448853285
28,436156,4.0,3.4292788930676936
28,1279283,5.0,3.949500863633451
28,220334,5.0,3.608406761663838
28,1968862,3.0,3.889231014584756
28,524619,3.0,4.041049668008628
28,1938729,3.0,3.5614070616370546
28,2554058,5.0,4.919457078713709
28,1551671,4.0,3.9891108173591965
28,241395,4.0,3.7452612362392714
28,2152856,4.0,3.8545343625627413
28,1756369,3.0,3.104313892424917
28,1575539,3.0,3.3837510348614277
28,2087190,3.0,3.388357466683598
28,2086206,5.0,4.32042050938463
28,452001,5.0,4.550666037163044
28,1874342,4.0,3.106498143249156
28,1514852,3.0,2.8974091654909797
28,1535722,5.0,3.884053935495894
28,390371,4.0,3.520516841758403
28,1816622,5.0,4.214946202823913
28,1015930,2.0,3.728641109026729
28,1704223,2.0,3.0022273148529535
28,1015237,4.0,3.605184953944016
28,1134864,4.0,3.5970251158818223
28,282447,4.0,4.284876724863513
28,2586558,4.0,3.801497881218801
28,773432,5.0,4.5893932313052535
28,384255,3.0,3.796463500401826
28,789239,4.0,4.129493636288887
28,2334279,5.0,3.879823566575271
28,148707,3.0,3.6116633824812743
28,2015182,5.0,3.826666449933042
28,2047862,3.0,3.708894305410485
28,549262,3.0,3.7344803908948996
28,852275,4.0,3.336282098176941
28,1680398,3.0,3.6189130426184732
28,948541,3.0,3.3481921191108865
28,2617292,4.0,4.682416651167108
28,1665250,5.0,3.801638058214132
28,1452283,4.0,3.7236175051824194
28,660279,5.0,4.325139494408403
28,1317671,3.0,3.279711795710778
28,2411618,4.0,3.0063276780211527
28,648874,5.0,3.9098103365285133
28,577774,1.0,3.48895260981652
28,721036,4.0,3.590647452337718
28,214501,4.0,3.9829352256839345
28,2086901,3.0,3.712615995835486
28,2254121,3.0,3.6959973599996467
28,1072294,4.0,3.70822744100289
28,1787038,3.0,4.159621765765592
28,650517,5.0,3.986254906191692
28,38284,3.0,3.700048993983506
28,1855590,4.0,4.079889917828801
28,1740380,5.0,4.478007580531538
28,2363228,5.0,3.727833603467578
28,1497750,1.0,3.7437052821675776
28,11462,4.0,3.6353040867753528
28,1041872,3.0,4.3314322655168285
28,356644,3.0,3.5349744537161145
28,2445266,3.0,3.782532271724991
28,1983362,3.0,3.2027942712267934
28,591184,4.0,4.3463400754332415
28,1983891,5.0,4.096547824454861
28,1567970,5.0,3.7116691015669248
28,2421428,3.0,3.7585568707697044
28,633151,5.0,3.7358150045028027
28,1553965,4.0,3.2835899110377746
28,1720068,1.0,3.269196238969716
28,551388,5.0,4.077670683176224
28,417746,5.0,4.130659932236261
28,1054695,3.0,3.5137822106536483
28,1543837,3.0,3.3858048025376957
28,1530363,4.0,3.824691472490077
28,584839,4.0,3.729104328593933
28,498716,5.0,4.708611284721803
28,2051579,5.0,4.860133890336929
28,1006470,5.0,3.2740443987819305
28,2345117,4.0,3.286562223063493
28,633156,3.0,3.6750521333481423
28,161313,4.0,3.7665699718334924
28,1681964,3.0,3.5730286150081705
28,1939632,3.0,3.739582070349859
28,2147527,3.0,2.3900431647657383
28,998046,5.0,4.650925416242104
28,1886585,2.0,3.244978942448645
28,245519,4.0,4.128573967869395
28,1192843,2.0,3.02898772374105
28,1700919,2.0,3.2927372484293276
28,618778,3.0,3.4985168085961647
28,1253043,5.0,3.8713892865863873
28,2375058,4.0,4.912464959228241
28,1536121,4.0,4.183940010576519
28,70050,4.0,3.969400747744477
28,1896177,3.0,4.125307396658759
28,355078,4.0,2.9102037013481707
28,2126579,3.0,3.5373486524989954
28,1200002,4.0,3.8258843374684877
28,206826,3.0,3.6762936064190797
28,753901,3.0,3.3695388066833467
28,674927,3.0,2.9736888656621914
28,1744093,4.0,3.5376664926198553
28,1770828,4.0,2.515837165204013
28,295708,3.0,3.483679515363613
28,721406,4.0,3.4353980863743745
28,2632019,2.0,3.4673254724654115
28,1571424,3.0,3.3897105659287297
28,1745577,5.0,5.0
28,780390,3.0,3.5609814095373755
28,2493476,5.0,4.1971028999590825
28,1772538,3.0,3.561465573443579
28,951697,4.0,3.972850081881022
28,2087615,4.0,3.483916805106562
28,2191367,4.0,3.200005287919478
28,2524183,3.0,3.636027925172982
28,12812,4.0,3.8110871993278352
28,2598477,5.0,3.838017777863466
28,1370506,4.0,3.4496094002292583
28,287114,3.0,3.5699917234644616
28,1560395,4.0,3.119900002018527
28,2483294,5.0,4.327614715466367
28,2343970,2.0,3.8232620744722268
28,2021291,4.0,4.24169907488125
28,705534,4.0,3.6088468827644924
28,2140569,3.0,3.7138506878729447
28,1747369,3.0,3.7144259573513754
28,1926272,3.0,3.7083645101460823
28,1918,3.0,3.118351366146826
28,1963686,4.0,3.8469210514881382
28,798104,5.0,3.9515178185594593
28,1498221,4.0,3.71773127213746
28,747667,4.0,3.9104690704948677
28,1929765,3.0,3.445805316012345
28,1745463,3.0,3.5466184599048116
28,1518104,4.0,3.8457929981132954
28,1007172,4.0,3.946685426348989
28,39551,4.0,3.467862402068951
28,2252217,4.0,3.9632457488610546
28,2262335,3.0,3.030911765425596
28,336578,5.0,5.0
28,828045,5.0,4.332395839477495
28,2138793,5.0,3.234352804272082
28,1213065,4.0,3.938764862205302
28,472734,5.0,3.981239798924888
28,1889712,4.0,3.8277692540212587
28,6766,4.0,3.7855167399144185
28,1227241,3.0,3.2452869823967796
28,2057611,5.0,4.662239066996365
28,2169063,5.0,4.588920817573067
28,1105686,5.0,4.409489638391021
28,1584985,5.0,4.551373391413878
28,1088073,3.0,3.836669836556906
28,2427026,4.0,3.0901773464102194
28,446086,3.0,3.393712453554299
28,1716427,5.0,3.473370193860593
28,601317,3.0,3.7483561966661494
28,1562856,1.0,3.5683998490828
28,1474057,4.0,3.2680264063297195
28,625957,5.0,4.484663637547043
28,1743850,4.0,3.5482217914569354
28,291135,3.0,3.5550159551754037
28,1880119,4.0,4.1479926140100964
28,2445183,1.0,3.421059390686292
28,753003,4.0,3.5328029671062176
28,2126686,5.0,3.8899153592260696
28,887393,4.0,4.155397555849467
28,505109,5.0,3.4516582781175744
28,2179596,5.0,3.769444574923637
28,2458826,5.0,3.874670462116703
28,726342,4.0,4.302579056968262
28,37547,3.0,3.913654271670647
28,1488400,3.0,3.7987670288113002
28,2143735,3.0,3.482817692007071
28,2552767,5.0,3.2245069686686816
28,1782115,4.0,4.06693223611427
28,485601,3.0,3.955380346058039
28,1281478,5.0,4.080681331372545
28,78573,1.0,2.7488888963533613
28,267231,3.0,3.713527603658201
28,295936,2.0,3.611503074868277
28,1046721,2.0,2.994255292926143
28,1249490,5.0,4.950061762338054
28,1302590,4.0,3.2044875263995274
28,300720,4.0,3.059667281156975
28,1636243,4.0,3.5532006539028136
28,311122,4.0,3.862804227695454
28,1228654,4.0,3.602805293226522
28,2160087,4.0,3.792453336584092
28,691272,3.0,4.277965682682255
28,670464,5.0,4.602760316950512
28,1290593,4.0,4.365194307581403
28,2051584,5.0,3.7662858933943717
28,1074260,5.0,4.828318374981023
28,1327792,3.0,3.9508802103712717
28,459468,5.0,5.042251852304669
28,2493423,4.0,3.1182973702018906
28,2597934,1.0,3.4692590861816206
28,714802,5.0,4.609717459310792
28,1658790,5.0,3.4777972384041713
28,27753,4.0,3.8174047937871096
28,982594,4.0,3.7946734252616987
28,2208977,4.0,3.7234631621250585
28,1811676,1.0,3.0190350476473453
28,279477,5.0,4.111570754508076
28,2063973,5.0,4.408743540577671
28,1225759,2.0,3.941539521830048
28,1169809,3.0,4.5150573443816295
28,1646639,4.0,3.793321806147243
28,1562395,3.0,4.228305409843366
28,319268,3.0,3.6163688716097475
28,1629456,5.0,4.641209478745974
28,590515,5.0,4.500122861746149
28,1739532,4.0,3.5060128579375873
28,993423,3.0,4.045677652752197
28,875719,5.0,4.238415234188663
28,2507981,4.0,4.098346514865195
28,771125,4.0,3.698199192604363
28,2522831,3.0,3.491120518604612
43,1515355,4.0,3.1607304760554342
48,264160,5.0,4.17724013045453
48,2259279,5.0,4.634065344249659
48,686510,3.0,3.7325047863983247
48,1882485,5.0,4.716893768777207
48,2062763,5.0,3.7592442340542633
48,526568,1.0,2.8631129652761413
48,2023883,4.0,4.2517305261824845
48,310187,1.0,3.1388982242800925
48,659029,4.0,3.4714410916485794
48,1660196,5.0,5.1657448420798815
48,1737149,5.0,4.148430244146973
48,424620,4.0,3.801108210183555
48,554192,2.0,2.85337380815572
48,2514777,3.0,3.0615188929328574
48,2496629,5.0,3.6379318689153566
48,206272,5.0,4.219808332486113
48,1629440,4.0,4.533801497085877
48,31259,4.0,4.506923694212996
48,71594,3.0,2.839064368969705
48,2350500,3.0,2.964825813893159
48,669659,4.0,3.6001540558066636
48,1857889,3.0,2.8222040368094237
48,654316,1.0,3.5738652859292226
48,386947,3.0,3.32558105498137
48,2591450,5.0,4.234569872370688
48,520371,3.0,3.4141279360312873
48,2248596,5.0,3.700147570501086
48,563942,3.0,3.547062634757952
48,1078644,4.0,4.614847093964146
48,1093643,3.0,3.2832197266543406
48,1986816,4.0,4.385276596929457
48,2186920,5.0,4.18357489113744
48,2458372,3.0,4.303360779176986
48,2341845,5.0,4.351326333796823
48,1015473,4.0,4.24086971505457
48,964622,4.0,4.833285799615931
48,1462208,3.0,3.941584216038595
48,27061,5.0,5.011707708355082
48,1343136,4.0,4.032194385220753
48,353369,3.0,3.7019421833151442
48,2489377,5.0,4.7582419500852415
48,1021435,2.0,3.591497173501103
48,1639792,1.0,1.4716359023706977
48,2502098,4.0,3.7106874778817374
48,2355940,3.0,4.049489488894808
48,376153,4.0,3.8323447740370913
48,1074260,5.0,4.680605679507686
48,1991613,3.0,4.103294250063474
48,2406002,1.0,2.9357084039861734
48,1789838,3.0,3.854092192001935
48,1125075,3.0,3.316725743335235
48,1640555,5.0,3.6001669707903723
48,520675,3.0,3.563668625046408
61,1945693,4.0,3.548858844052643
61,1640271,4.0,2.2925176934214777
61,38946,4.0,2.94016588295673
64,2043109,2.0,2.114000793418797
64,2519397,3.0,2.3992045390900003
64,752642,1.0,1.1861331593531046
66,1120581,2.0,2.053277829908154
66,1494197,4.0,3.592559962537928
92,1935793,1.0,1.764979616160253
96,401047,2.0,2.4708135103740694
96,411705,4.0,3.6357254159606915
96,2156497,3.0,2.9711706626656533
96,738964,4.0,3.466332972535455
96,682963,3.0,3.2619206496537885
96,382773,4.0,3.3437718562746785
96,2118461,4.0,4.042084448970917
111,638344,2.0,3.542767132023514
111,1332360,3.0,2.431715090053026
111,1943087,4.0,3.4956004133819194
111,2209044,3.0,3.470147424414265
111,180200,3.0,3.3918773541493334
111,528423,5.0,2.996259024257149
111,771805,4.0,3.3737119078936466
111,2491997,4.0,3.5833318628003656
111,1468138,1.0,3.1990099457641246
111,771888,4.0,2.729750623971014
111,360412,2.0,3.708706687417621
111,1675105,5.0,2.673895418883582
111,2602249,3.0,2.4740333528192777
111,1902434,3.0,2.9002618325286553
111,1521508,2.0,3.0479590568882813
111,473516,3.0,2.557045463115525
111,1030669,1.0,3.984817102605091
111,1734512,3.0,3.0060520189447164
111,214955,3.0,3.3011004348257424
111,385977,4.0,2.8106149658385453
111,1702892,3.0,2.9153566198469685
111,133119,3.0,3.2839184513905684
111,1870572,5.0,4.408053584443944
111,1750785,2.0,2.795601556244835
111,1123540,3.0,2.8324917671982357
111,247999,2.0,3.1523568741230665
111,2010893,2.0,2.8381040193399323
111,78584,2.0,4.026491925198544
111,1977612,4.0,3.221028600607843
111,962564,4.0,2.8256327810893644
111,1072906,1.0,2.3492051375934615
111,727242,1.0,0.6706392272897866
111,1621546,4.0,2.7843372213843045
111,921502,3.0,3.2904107024359313
111,306350,1.0,2.8232563875097276
111,1579616,4.0,3.9617567338855157
111,2183370,2.0,3.0466177982627296
111,523130,3.0,2.7445300350961452
111,488116,3.0,2.9622061016610233
111,1200886,3.0,3.122728964867224
111,1121380,2.0,3.135261482203408
111,1291817,3.0,2.589620146279501
111,991670,4.0,3.887523565876659
111,920932,3.0,2.656535874567369
111,2062350,3.0,3.0935778186263763
111,371785,3.0,3.679419089574119
111,892994,4.0,3.7630959254512293
111,1702570,1.0,3.2212675744732264
111,1062876,2.0,2.9942852629752013
111,2098310,3.0,3.0039664250905664
111,2618990,4.0,3.4347544885486694
111,2139610,5.0,4.014703815437304
111,1532984,2.0,2.392095563642743
111,1562484,2.0,2.4579231185702506
111,1007577,3.0,2.4120271545358194
111,1806991,2.0,3.601108740961587
111,1090765,3.0,3.207502485888359
111,1163832,2.0,2.665072811752026
111,2613456,5.0,3.109383414607741
111,808604,4.0,2.8187467305158456
111,2138216,4.0,3.3950943092260704
111,135973,4.0,3.0877950130354077
111,2401140,2.0,2.927283756813018
111,1908434,3.0,2.9893902569423596
111,751308,3.0,3.145624024540661
111,1670302,4.0,3.1050707720503525
111,1386805,2.0,2.22735589960804
111,2491645,1.0,2.504423837175157
111,2132231,3.0,2.9560132658439082
111,1551109,1.0,3.9750105009074854
111,2629599,3.0,3.5734249683968318
111,1898310,3.0,2.663960323004491
111,1696279,2.0,2.5687250835165756
111,424542,3.0,3.9039118454727064
111,2456767,4.0,3.818765427958772
111,1951741,3.0,1.9910756044963693
111,481813,3.0,3.4972906769134164
111,1652105,2.0,2.4416461417325466
111,1022653,2.0,2.7289016495306737
111,2024808,3.0,2.1926391312232
111,1902117,5.0,4.04512684283161
111,2627800,2.0,2.4909876255786574
111,1824459,3.0,3.45050484428801
111,238647,4.0,3.5040765491108425
111,2030198,3.0,2.7751406441302375
111,1167549,1.0,2.9981117466001006
111,1273501,2.0,3.5285598982184356
111,2124931,1.0,2.1127735757418438
111,545306,2.0,2.875162566838776
111,838669,3.0,2.915601573642803
111,682560,4.0,3.0695780179104633
111,1943954,5.0,3.7947536326851554
111,735278,4.0,2.8044344124989076
111,206243,1.0,2.875581901040951
111,721369,3.0,2.6263800391922736
111,2467365,2.0,2.539822970562884
111,1724939,3.0,3.1296000358878286
111,769162,2.0,2.5566220130195862
111,1291455,2.0,2.335391161711994
111,302304,4.0,3.0709297819791996
111,1693237,3.0,2.4178051366447155
111,1462360,2.0,2.9739818778100915
111,1102418,3.0,4.001644578695097
111,2245965,4.0,2.8003608966824056
111,2417531,2.0,2.7684541931450175
111,2134641,3.0,2.8844368749896314
111,263743,5.0,2.0755567211544586
111,674160,1.0,2.7368091591507664
111,1664010,5.0,3.753486529143367
111,970628,2.0,2.662499514470242
111,776905,4.0,3.6062656080852227
111,1233953,4.0,3.763997847008315
111,1883050,4.0,3.542889511568154
111,681642,3.0,3.218488448324212
111,1730558,1.0,1.7273968589712405
111,572481,1.0,0.7378085838712516
111,329958,1.0,1.8670095191927238
111,1417273,3.0,2.8295198906857797
111,2358990,3.0,2.669016850543838
111,1138840,2.0,2.752380917671771
111,2006505,2.0,2.8211391613815424
111,2241438,4.0,3.478236478810039
111,46231,3.0,3.1190330559578516
111,2256731,3.0,2.2002207031947765
111,2087190,3.0,2.611516145977269
111,163951,3.0,2.9875050243907038
111,802876,4.0,2.8897676582835663
111,1922494,4.0,3.649266068808106
111,2389860,4.0,3.9455613764825213
111,964513,3.0,2.6492307315746766
111,1974864,5.0,3.71802922724726
111,1719565,3.0,2.8578203007482017
111,2454811,2.0,3.1733692364187647
111,951494,4.0,3.5549639678255147
111,1744075,3.0,2.9940729967879376
111,2415838,3.0,2.6691624850516744
111,892694,4.0,3.456717140842415
111,18830,2.0,3.3371921562874496
111,1223933,4.0,3.0865354481687484
111,2113709,1.0,2.4286397184263793
111,395176,3.0,2.8670306225397066
111,1266708,3.0,2.6246834830947616
111,795714,3.0,2.870448457824506
111,870065,3.0,2.8301893604885353
111,1392742,4.0,3.324171967913064
111,2517938,3.0,3.056547639610426
111,608234,4.0,3.248772601161902
111,165545,3.0,3.0290369299717024
111,1203374,4.0,2.870201943474435
111,7949,3.0,2.7581011171464294
111,1984819,2.0,3.4994748062590997
111,1526116,2.0,2.708136500111539
111,1902609,3.0,2.266273023380254
111,1180237,4.0,3.3949851049696416
111,2638572,3.0,2.688514686130385
111,1549954,3.0,2.538099791383267
111,564225,2.0,2.4285271711192573
111,306658,1.0,2.6250730560887092
111,1788180,2.0,1.9525813035062765
111,2556571,3.0,3.007239514706748
111,1122390,5.0,3.9177255542513327
111,1964531,3.0,2.486593005803157
111,357087,3.0,2.8396827035153014
111,718685,4.0,2.798000008189958
111,1513550,2.0,2.4661985123525563
111,808382,3.0,2.8916330247413344
111,2125582,3.0,3.45524061981609
111,373013,3.0,2.9221895547933294
111,530238,3.0,3.0042631110233535
111,650227,1.0,2.9743862917212693
111,337915,2.0,3.07332685334015
111,1104245,3.0,2.7902298564275854
111,2432433,4.0,3.7635611818948744
111,1963736,2.0,2.4128015375552896
111,2182671,4.0,3.029697438999908
111,2642403,5.0,3.898176709059048
111,2420259,2.0,2.4322362513850155
111,545639,2.0,2.529744630196106
111,578869,3.0,3.118183482872841
111,1338011,3.0,3.0459878810106518
111,1627955,3.0,1.5785045666659714
111,1556168,2.0,3.1778096634597093
111,416560,1.0,2.190317252571602
111,727272,3.0,2.7282109048873022
111,1011250,3.0,2.2616638233320123
111,1912542,1.0,1.1736482148700371
111,2229453,3.0,3.2859186816588424
111,589563,1.0,1.8081138567381183
111,803298,2.0,2.9323555938153243
111,1826465,3.0,2.845215755726627
111,338723,3.0,3.403860707601787
111,785917,4.0,4.047184867508144
111,440905,3.0,3.2887926976910036
111,847349,3.0,2.4584496708060506
111,36478,2.0,2.8564724585465884
111,2029744,3.0,2.6004262715955972
111,1810022,4.0,3.6119804963617073
111,2554860,4.0,3.046423133690006
111,780390,3.0,2.788250643849527
111,990918,3.0,2.7366228734704485
111,117060,4.0,2.69283020472824
111,2400911,2.0,2.5011112142627168
111,766629,1.0,2.8298275735284486
111,2481504,3.0,2.684981733018157
111,2264796,3.0,3.0711695378497565
111,1438214,3.0,2.951629759141718
111,912661,4.0,2.9636548896434065
111,1384373,2.0,2.8319105037861716
111,2502816,2.0,2.2861829381630505
111,1569593,2.0,2.3018369642321495
111,1325077,3.0,3.5810993294555864
111,2117432,2.0,2.3915204372860193
111,1899399,2.0,2.4121562905894782
111,1729518,5.0,4.257630728804504
111,2441503,4.0,3.093945501148898
111,1933592,5.0,3.8560860730184467
111,1140580,3.0,3.3406006597142577
111,2414529,3.0,2.890872771776076
111,828045,3.0,3.576846765396272
111,767891,2.0,3.472840547740387
111,350145,3.0,3.0148926920631665
111,721577,3.0,3.0091854982506048
111,9861,3.0,2.950701360538815
111,94321,5.0,3.607842086529465
111,2635599,2.0,2.649988772916118
111,1698802,2.0,3.504215425151312
111,1537969,1.0,3.280472301004953
111,1105686,5.0,3.7157176794565476
111,587372,2.0,3.6554648472229783
111,2501829,4.0,3.4035987287441363
111,2361318,2.0,2.9381025936707044
